Geo Point;id_ref_zdl;codeunique;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.676092434,2.38678379703;43225;152.0;VIRY-CHATILLON;VIRY-CHÂTILLON;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;654850.6244;6841945.6583
48.6344790206,2.45228989528;45745;156.0;EVRY;ÉVRY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659641.4813;6837283.9198
48.740181522,2.23096112505;43083;170.0;IGNY;IGNY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643447.5634;6849171.1964
48.7066109469,2.4842451493;43226;178.0;YERRES;YERRES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;662048.4784;6845287.3038
48.6952641221,2.15164203998;47046;182.0;LA HACQUINIERE;LA HACQUINIÈRE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;637561.2751;6844237.2403
48.5655938619,2.29092446986;43159;185.0;MAROLLES-EN-HUREPOIX;MAROLLES-EN-HUREPOIX;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647682.6388;6829720.8563
48.5204035911,2.25473970107;43149;187.0;LARDY;LARDY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644965.5009;6824722.0741
48.8210388178,2.4638567967;43135;344.0;JOINVILLE-LE-PONT;JOINVILLE-LE-PONT;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;660634.6209;6858019.7686
48.8062000248,2.4727204038;44801;345.0;SAINT-MAUR-CRETEIL;SAINT-MAUR CRÉTEIL;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;661274.3885;6856365.4867
48.8053776631,2.48634975285;43234;346.0;LE PARC-DE-SAINT-MAUR;LE PARC DE SAINT-MAUR;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;662274.7756;6856267.4524
48.7418787066,2.40290860736;46299;351.0;ORLY VILLE;ORLY VILLE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656093.1327;6849250.5093
48.8248485695,2.51185555481;58267;353.0;LES BOULLEREAUX-CHAMPIGNY;LES BOULLEREAUX CHAMPIGNY;A01843;C01729;RER E;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;664161.4176;6858420.5153
48.8020493803,2.42648240848;43154;373.0;MAISONS-ALFORT-ALFORTVILLE;MAISONS-ALFORT ALFORTVILLE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657875.1827;6855927.6603
48.8461029486,2.21762108089;43196;376.0;SAINT-CLOUD;SAINT-CLOUD;A02176 / A01855;;LIGNE L / LIGNE U;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;642583.305;6860957.5259
48.8272387727,2.20072125663;47767;381.0;SEVRES-VILLE-D'AVRAY;SÈVRES VILLE-D'AVRAY;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641321.8823;6858872.4898
48.8951258913,2.19536398691;43171;387.0;NANTERRE-VILLE;NANTERRE VILLE;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;641005.5193;6866424.833
48.8981188748,2.24794284424;43118;392.0;COURBEVOIE;COURBEVOIE;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644863.5567;6866719.6355
48.9243538787,2.38638828562;43140;401.0;LA COURNEUVE-AUBERVILLIERS;LA COURNEUVE AUBERVILLIERS;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;655036.0117;6869549.1207
48.3713832941,2.38720979718;43102;439.0;BUNO-GIRONVILLE;BUNO-GIRONVILLE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;654619.1223;6808073.8173
49.1267809411,2.50614369063;411418;455.0;LA BORNE BLANCHE;LA BORNE BLANCHE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;663952.0699;6891999.5616
49.1382863753,2.49017898542;411421;456.0;ORRY-LA-VILLE-COYE;ORRY-LA-VILLE COYE-LA-FORÊT;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;0;662795.0403;6893286.6213
48.827270836,2.36803264776;44217;114005.0;OLYMPIADES;Olympiades;A01547;C01384;M14;Metro;0;0;0;1;0;0;0;0;0;0;M14;0;0;0;RATP;1;1;653604.5847;6858764.7361
48.6050762776,1.6816457804;411511;475.0;EPERNON;EPERNON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;602805.0282;6834686.5794
48.5852787101,1.5924579153;59302;476.0;MAINTENON;MAINTENON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;596191.1442;6832599.5271
48.4452537046,1.77958370837;59049;482.0;AUNEAU;AUNEAU;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;609750.2708;6816806.1423
48.1984174943,3.26732002874;411452;486.0;SENS;SENS;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;719861.9317;6788707.3113
48.0266866323,3.30256453785;411473;492.0;SAINT-JULIEN-DU-SAULT;SAINT-JULIEN-DU-SAULT;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;722553.7206;6769632.4008
49.0184202918,1.14900354805;411365;472.0;EVREUX;EVREUX;;;GL;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;564619.6902;6881422.0639
49.0995869383,2.525531714;47958;260.0;SURVILLIERS-FOSSES;SURVILLIERS FOSSES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;665349.0638;6888966.3709
49.1166278816,2.36825354625;47525;265.0;VIARMES;VIARMES;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653878.2458;6890942.0835
49.1190226463,2.39972485389;47951;266.0;SEUGY;SEUGY;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656177.843;6891190.5028
49.1325777024,2.28051536982;47530;269.0;NOINTEL-MOURS;NOINTEL MOURS;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647489.0972;6892770.805
49.1477195074,2.27782319472;43178;270.0;PERSAN-BEAUMONT;PERSAN-BEAUMONT;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;SNCF;1;1;647308.0195;6894456.673
49.155189859,2.32575399488;47533;271.0;BRUYERES-SUR-OISE;BRUYÈRES-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650812.1876;6895256.6176
49.0629696795,2.05790299051;51494;279.0;OSNY;OSNY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631150.2588;6885200.4785
49.0758428848,2.02495293138;46801;280.0;BOISSY-L'AILLERIE;BOISSY L'AILLERIE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628760.0224;6886661.3228
49.0996501217,1.97053572369;47922;282.0;US;US;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;624818.8706;6889359.3826
48.8142394455,2.27448967354;43111;287.0;CLAMART;CLAMART;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646724.0642;6857374.8481
48.8148843142,2.24091929487;43162;288.0;MEUDON;MEUDON;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644259.6756;6857469.7222
48.7803137964,2.31230771689;43097;298.0;BOURG-LA-REINE;BOURG-LA-REINE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649468.2085;6853577.9767
48.770721989,2.31020545193;43177;299.0;PARC-DE-SCEAUX;PARC DE SCEAUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649304.4211;6852512.8804
48.7933362963,2.32220163639;45960;310.0;BAGNEUX;BAGNEUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650207.6268;6855019.5845
48.8626624517,2.30098996393;415091;313.0;PONT DE L'ALMA;PONT DE L'ALMA;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;648717.6549;6862741.3932
48.8572934157,2.2903915548;58757;314.0;CHAMP DE MARS-TOUR EIFFEL;CHAMP DE MARS TOUR EIFFEL;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647934.7663;6862151.3408
48.8390897554,2.27045824379;58798;316.0;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;PONT DU GARIGLIANO;A01840 / A01193;C01727 / C01391;RER C / T3A;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T3A;0;0;SNCF;0;1;646453.5639;6860140.6142
48.8644617484,2.27212062164;45447;333.0;AVENUE HENRI MARTIN;AVENUE HENRI MARTIN;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646601.5804;6862960.5952
48.8437202616,2.46370803804;47238;342.0;FONTENAY-SOUS-BOIS;FONTENAY-SOUS-BOIS;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;660640.8274;6860541.7933
48.9232682542,2.21758979935;50622;1504.0;PONT DE BEZONS;Pont de Bezons;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;T2;0;0;RATP;1;1;642666.0302;6869537.7434
48.8186764099,2.3197403133;45904;104080.0;MAIRIE DE MONTROUGE;Mairie de Montrouge;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;M4;0;0;0;RATP;1;1;650051.0907;6857838.6019
48.9785246243,2.38504919201;43748;1701.0;LES LOCHERES;Les Lochères;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654984.8022;6875573.7415
48.9792761263,2.38020425433;44298;1702.0;PAUL VALERY;Paul Valery;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654630.8097;6875660.0845
48.97749309,2.37224292371;59018;1704.0;CHOLETTES;Cholettes;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654046.4743;6875466.4075
48.9708834042,2.36600388911;58639;1706.0;JACQUES PREVERT;Jacques Prévert;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653583.8681;6874735.0366
48.9635179464,2.36025075865;50687;1708.0;MAIRIE DE PIERREFITTE;Mairie de Pierrefitte;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653156.0429;6873919.3753
48.7399874304,2.3594678211;58813;1803.0;HELENE BOUCHER;Hélène Boucher;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652897.0945;6849065.271
48.763375153,2.36779053573;58784;1816.0;AUGUSTE PERRET;Auguste Perret;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653529.9294;6851660.6122
49.1873335365,2.45952008111;411428;501.0;CHANTILLY-GOUVIEUX;CHANTILLY GOUVIEUX;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;660595.0349;6898756.759
49.1667750398,2.36230352857;411332;505.0;BORAN-SUR-OISE;BORAN-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;653488.9078;6896523.0115
49.2138563248,2.41736939105;411329;503.0;SAINT-LEU D’ESSERENT;SAINT-LEU D’ESSERENT;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;657543.7609;6901728.7047
49.2852635241,1.78506622348;59301;506.0;GISORS;GISORS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;TRAIN_J;TRAIN_J;0;0;0;0;0;SNCF;0;0;611592.7867;6910195.3412
48.7687151253,2.46456499321;44453;108092.0;CRETEIL-POINTE DU LAC;Créteil-Pointe du Lac;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;M8;0;0;0;RATP;0;1;660647.1686;6852201.7355
48.9346085677,2.32149519817;42594;1029.0;CHEMIN DES RENIERS;Chemin des Reniers;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650290.7126;6870728.331
48.9527263299,2.34346127953;59327;117063.0;JEAN VILAR;Jean Vilar;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651916.7273;6872729.4221
48.9558768749,2.31152630869;50564;117070.0;LACEPEDE;Lacépède;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649581.0016;6873099.6844
48.9396887087,2.34520750593;46334;117060.0;PAUL ELUARD;Paul Eluard;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652032.5911;6871278.5727
48.8042049383,2.2890572536;59221;117057.0;CENTRE DE CHATILLON;Centre de Châtillon;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;647783.7213;6856249.4233
48.7836872152,2.24697764916;42642;117052.0;MAIL DE LA PLAINE;Mail de la Plaine;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644671.4558;6853996.8357
48.7807309692,2.23983201762;44300;117051.0;PAVE BLANC;Pavé Blanc;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;644143.2802;6853673.1835
48.7849021663,2.23713270497;50800;117050.0;GEORGES POMPIDOU;Georges Pompidou;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643949.423;6854138.8606
48.7849697633,2.22000951686;59053;117047.0;VELIZY 2;Vélizy 2;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642691.4361;6854158.6673
48.7814043209,2.20912922729;44285;117045.0;INOVEL PARC NORD;Inovel Parc Nord;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;641888.0801;6853770.2053
48.780087152,2.19650581249;43830;117044.0;LOUVOIS;Louvois;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;640959.0733;6853633.1244
48.8398432323,2.40886752214;45214;1315.0;MONTEMPOIVRE;Montempoivre;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656612.8542;6860139.4379
48.8255705553,2.38116650206;45305;1317.0;AVENUE DE FRANCE;Avenue de France;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;654567.2953;6858568.0475
48.7287704517,2.36851613817;42165;450.0;AEROPORT ORLY 4;Aéroport Orly 4;A01551 / A02134;C01388 / C01774;ORLYVAL / T7;Navette / Tramway;0;0;0;0;1;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;RATP;0;1;653552.494;6847812.8137
48.9299358906,2.35603579553;44861;114079.0;SAINT-DENIS-PORTE DE PARIS;Saint-Denis-Porte de Paris;A01546 / A02150;C01383 / C01795;M13 / T8;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T8;0;0;RATP;1;1;652816.9647;6870187.5431
48.9274028908,2.39247111933;46120;1008.0;HOTEL DE VILLE DE LA COURNEUVE;Hôtel de Ville de la Courneuve;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655484.3469;6869884.7204
48.894012515,2.47979332996;43096;361.0;BONDY;BONDY;A01843 / A01761;C01729 / C01843;RER E / T4;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T4;0;0;SNCF;0;1;661858.1728;6866126.0843
48.8894726577,2.39579532816;44521;105047.0;PORTE DE PANTIN;Porte de Pantin;A01538 / A01757;C01375 / C01679;M5 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655695.6441;6865665.1234
48.8629018442,2.31390890638;43407;312.0;INVALIDES;INVALIDES;A01840 / A01541 / A01546;C01727 / C01378 / C01383;RER C / M8 / M13;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;649665.6506;6862759.6989
48.8532518986,2.34466048015;44877;295.0;SAINT-MICHEL;SAINT-MICHEL;A01857 / A01840 / A01537;C01743 / C01727 / C01374;RER B / RER C / M4;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;651912.749;6861667.5454
48.8461921405,2.27676096738;45346;315.0;JAVEL;JAVEL;A01840 / A01543;C01727 / C01380;RER C / M10;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;646923.3875;6860926.0654
48.8247670255,2.26053991367;43420;448.0;JACQUES-HENRI LARTIGUE;Jacques-Henri Lartigue;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;645710.692;6858554.8747
48.8197612667,2.36401545947;44513;107085.0;PORTE DE CHOISY;Porte de Choisy;A01540 / A01193;C01377 / C01391;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653302.9469;6857932.1291
48.8007184639,2.17138981412;46688;73.0;VIROFLAY RG;Viroflay Rive Gauche;A01847 / A01840 / A02149;C01736 / C01727 / C01794;LIGNE N / RER C / T6;Train / RER / Tramway;1;1;1;0;1;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;639137.6828;6855946.0349
48.8741440839,2.58333115532;46536;1.0;CHELLES-GOURNAY;CHELLES GOURNAY;A01844 / A01843;C01730 / C01729;LIGNE P / RER E;Train / RER;1;1;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;SNCF;1;1;669437.8834;6863871.754
48.9457959345,2.1445587568;43155;139.0;MAISONS-LAFFITTE;MAISONS-LAFFITTE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637341.7528;6872098.2423
49.0339876363,2.12826387256;43150;458.0;SAINT-OUEN-L'AUMONE-LIESSE;SAINT-OUEN-L'AUMÔNE LIESSE;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636256.5278;6881918.3815
49.0496470053,2.03429446322;47897;277.0;CERGY-SAINT-CHRISTOPHE;CERGY SAINT-CHRISTOPHE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;629406.8797;6883739.7414
49.0399813093,2.10385269645;47955;251.0;SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE;SAINT-OUEN-L'AUMÔNE QUARTIER DE L'ÉGLISE;A01852;C01739;LIGNE J;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;634479.1635;6882604.899
48.7394872073,2.75882454867;43208;13.0;TOURNAN;TOURNAN;A01844 / A01843;C01730 / C01729;LIGNE P / RER E;Train / RER;1;1;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;SNCF;1;1;682264.3099;6848845.6925
48.7405841228,2.35330704843;44787;305.0;RUNGIS-LA FRATERNELLE;RUNGIS LA FRATERNELLE;A01840 / A02134;C01727 / C01774;RER C / T7;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;652444.6023;6849135.3039
48.5272433215,2.65499028214;47909;49.0;MELUN;MELUN;A01845 / A01842;C01728;LIGNE R  / RER D;Train / RER;1;1;1;0;0;0;0;TRAIN_R / RER_D;TRAIN_R;RER_D;0;0;0;0;SNCF;1;1;674525.434;6825278.3423
48.9549290045,2.39095508616;0;521.0;GARE DE STAINS LA CERISAIE;Gare de Stains La Cerisaie;A02225;C01999;T11;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;655396.8739;6872946.4883
48.8962264947,2.31880232726;45482;1615.0;Honoré de Balzac;Honoré de Balzac;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;650056.6097;6866462.0648
48.9272506106,2.27433613239;42142;1034.0;Asnières Quatre Routes;Asnières Quatre Routes;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;T1;0;0;RATP;1;1;646828.2734;6869940.8617
48.9085270178,2.53228744219;43430;524.0;Léon Blum;Léon Blum;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;665716.5813;6867715.9845
